step,time,dt,maps,lines,max_per_line,rejected,rejected_pct,truncated,drawn,maps_per_sec
16429,0.0001902078956,1.181723895e-08,269,307200,2,60046,99.55400812,0,60315,22763354548.22973
16430,0.0001902197128,1.181712081e-08,270,307200,1,60046,99.55235758,0,60316,22848205103.52386
16431,0.00019023153,1.181610516e-08,280,307200,2,60033,99.53575514,0,60313,23696471570.67109
16432,0.0001902433461,1.181487361e-08,284,307200,2,60018,99.52903718,0,60302,24037497934.774776
16433,0.0001902551609,1.181412223e-08,294,307200,2,60007,99.5124459,0,60301,24885471326.29421
16434,0.0001902669751,1.181437003e-08,302,307200,1,60001,99.49919573,0,60303,25562090846.413074
16435,0.0001902787894,1.181305589e-08,265,307200,2,60008,99.56033381,0,60273,22432806757.84562
16436,0.0001902906025,1.181303368e-08,288,307200,1,59986,99.52218204,0,60274,24379850917.347084
16437,0.0001903024155,1.181359173e-08,283,307200,1,59992,99.53048528,0,60275,23955457956.223106
16438,0.0001903142291,1.181452932e-08,267,307200,2,60027,99.55716987,0,60294,22599292173.917934
16439,0.0001903260437,1.181575709e-08,266,307200,1,60038,99.55890157,0,60304,22512311142.984066
16440,0.0001903378594,1.181709988e-08,301,307200,2,60007,99.5008954,0,60308,25471562655.523563
16441,0.0001903496765,1.181843386e-08,291,307200,1,60039,99.51765291,0,60330,24622551807.38474
16442,0.0001903614949,1.181994304e-08,298,307200,2,60039,99.50610736,0,60337,25211627415.76122
16443,0.0001903733149,1.182155138e-08,259,307200,1,60086,99.57080123,0,60345,21909137952.754894
16444,0.0001903851364,1.182332587e-08,313,307200,2,60040,99.48138452,0,60353,26473092549.550106
16445,0.0001903969598,1.182527787e-08,290,307200,1,60078,99.51961304,0,60368,24523736624.88829
16446,0.000190408785,1.182741014e-08,276,307200,2,60098,99.54284957,0,60374,23335624344.89145
16447,0.0001904206125,1.18296989e-08,312,307200,1,60092,99.48347792,0,60404,26374297658.581993
16448,0.0001904324422,1.183211672e-08,280,307200,2,60130,99.53650058,0,60410,23664404825.107235
16449,0.0001904442743,1.183382691e-08,255,307200,1,60159,99.5779124,0,60414,21548396975.8351
16450,0.0001904561081,1.183418097e-08,284,307200,2,60132,99.52992585,0,60416,23998280972.713566
16451,0.0001904679423,1.183457621e-08,257,307200,1,60159,99.574616,0,60416,21716028984.868904
16452,0.0001904797769,1.183502831e-08,295,307200,2,60118,99.5116945,0,60413,24926007126.720592
16453,0.0001904916119,1.183553895e-08,272,307200,2,60140,99.54975833,0,60412,22981631943.342976
16454,0.0001905034474,1.183608301e-08,250,307200,1,60165,99.58619548,0,60415,21121852540.978416
16455,0.0001905152835,1.183668224e-08,249,307200,2,60169,99.58787116,0,60418,21036300117.827614
16456,0.0001905271202,1.183735471e-08,287,307200,1,60134,99.52499959,0,60421,24245281739.977528
16457,0.0001905389575,1.183807561e-08,264,307200,1,60156,99.56305859,0,60420,22300921931.685482
16458,0.0001905507956,1.183882124e-08,273,307200,1,60168,99.54831985,0,60441,23059728199.76459
16459,0.0001905626344,1.183957492e-08,302,307200,1,60167,99.50057054,0,60469,25507672533.905464
16460,0.000190574474,1.184033777e-08,269,307200,1,60201,99.55515131,0,60470,22718946471.40628
16461,0.0001905863143,1.184109508e-08,258,307200,1,60216,99.57337037,0,60474,21788525322.777832
16462,0.0001905981554,1.18418366e-08,274,307200,2,60200,99.54691272,0,60474,23138302719.022488
16463,0.0001906099973,1.18425518e-08,312,307200,1,60161,99.48406727,0,60473,26345673235.72948
16464,0.0001906218398,1.184330248e-08,300,307200,1,60174,99.50391904,0,60474,25330772435.021015
16465,0.0001906336831,1.184398588e-08,289,307200,2,60186,99.52211658,0,60475,24400569447.48739
16466,0.0001906455271,1.184450979e-08,295,307200,1,60179,99.51218706,0,60474,24906053963.420296
16467,0.0001906573716,1.184489251e-08,262,307200,1,60216,99.56678462,0,60478,22119238294.37942
16468,0.0001906692165,1.184517651e-08,276,307200,2,60209,99.54368852,0,60485,23300623656.13495
16469,0.0001906810617,1.1845407e-08,300,307200,2,60187,99.50402566,0,60487,25326272031.00746
16470,0.0001906929071,1.184559437e-08,247,307200,2,60240,99.59164779,0,60487,20851634142.187836
16471,0.0001907047527,1.184577334e-08,276,307200,2,60213,99.54371869,0,60489,23299449692.154922
16472,0.0001907165985,1.184598117e-08,282,307200,1,60207,99.53379953,0,60489,23805541808.066204
16473,0.0001907284445,1.184622909e-08,283,307200,2,60208,99.53216181,0,60491,23889458649.66385
16474,0.0001907402907,1.184653738e-08,286,307200,2,60206,99.52721021,0,60492,24142075513.37672
16475,0.0001907521372,1.184693803e-08,297,307200,1,60202,99.50908279,0,60499,25069769019.463673
16476,0.0001907639842,1.184741271e-08,275,307200,2,60226,99.54546206,0,60501,23211819047.029724
16477,0.0001907758316,1.184795257e-08,297,307200,2,60204,99.50909902,0,60501,25067622295.520382
16478,0.0001907876795,1.184854704e-08,291,307200,1,60214,99.51904801,0,60505,24559973388.93968
16479,0.0001907995281,1.18491846e-08,275,307200,2,60234,99.54552215,0,60509,23208348024.217632
16480,0.0001908113773,1.184985343e-08,298,307200,2,60213,99.50752756,0,60511,25147990374.76365
16481,0.0001908232271,1.185054195e-08,280,307200,1,60233,99.53728951,0,60513,23627611393.75571
16482,0.0001908350777,1.185123926e-08,270,307200,2,60248,99.55385175,0,60518,22782427565.30088
16483,0.0001908469289,1.185193509e-08,315,307200,2,60207,99.47952811,0,60522,26577938337.325134
16484,0.0001908587808,1.185261092e-08,293,307200,1,60250,99.51604645,0,60543,24720291754.924156
16485,0.0001908706334,1.185330364e-08,282,307200,1,60259,99.53419996,0,60541,23790835750.496304
16486,0.0001908824867,1.185345639e-08,291,307200,2,60255,99.5193737,0,60546,24549801376.541782
16487,0.0001908943402,1.185388724e-08,284,307200,1,60263,99.5309429,0,60547,23958385485.705025
16488,0.0001909061941,1.185438162e-08,273,307200,1,60278,99.54914039,0,60551,23029459380.606644
16489,0.0001909180485,1.18548778e-08,263,307200,2,60306,99.56578448,0,60569,22184960860.58348
16490,0.0001909299033,1.185534611e-08,296,307200,2,60275,99.5113173,0,60571,24967638840.19578
16491,0.0001909417587,1.18557787e-08,271,307200,1,60302,99.55260595,0,60573,22858051491.80121
16492,0.0001909536145,1.185617313e-08,295,307200,2,60277,99.51297629,0,60572,24881552990.61494
16493,0.0001909654706,1.185652783e-08,263,307200,3,60310,99.56581315,0,60573,22181873459.99761
16494,0.0001909773272,1.18568469e-08,240,307200,2,60330,99.60376424,0,60570,20241469087.36757
16495,0.000190989184,1.185713101e-08,290,307200,1,60275,99.5211756,0,60565,24457855762.52986
16496,0.0001910010411,1.185737122e-08,306,307200,2,60260,99.49476604,0,60566,25806731890.44342
16497,0.0001910128985,1.185756954e-08,275,307200,2,60293,99.54596487,0,60568,23191936515.516315
16498,0.0001910247561,1.18577364e-08,311,307200,2,60255,99.48651058,0,60566,26227602765.73529
16499,0.0001910366138,1.185788044e-08,273,307200,2,60294,99.5492595,0,60567,23022664242.683155
16500,0.0001910484717,1.185800888e-08,276,307200,1,60297,99.54435144,0,60573,23275408442.77054
16501,0.0001910603297,1.185812856e-08,297,307200,1,60276,99.50968253,0,60573,25046110648.677265
16502,0.0001910721878,1.185824631e-08,269,307200,1,60301,99.55588575,0,60570,22684635903.805916
16503,0.0001910840461,1.185836422e-08,310,307200,1,60261,99.48820393,0,60571,26141885528.963795
16504,0.0001910959045,1.185848436e-08,270,307200,1,60300,99.55423477,0,60570,22768508335.748226
16505,0.0001911077629,1.185860661e-08,255,307200,1,60316,99.57900646,0,60571,21503369526.143677
16506,0.0001911196215,1.185873464e-08,265,307200,2,60304,99.56248246,0,60569,22346397659.168804
16507,0.0001911314803,1.185886559e-08,270,307200,2,60301,99.55424213,0,60571,22767776390.658966
16508,0.0001911433391,1.185900289e-08,243,307200,1,60330,99.59883116,0,60573,20490761512.918392
16509,0.0001911551981,1.185914937e-08,269,307200,1,60302,99.55589308,0,60571,22682908495.99106
16510,0.0001911670573,1.185988493e-08,281,307200,1,60290,99.53608162,0,60571,23693315884.473763
16511,0.0001911789172,1.185869129e-08,278,307200,2,60287,99.54098902,0,60565,23442721730.55278
16512,0.0001911907759,1.18583475e-08,280,307200,2,60290,99.53772495,0,60570,23612058931.482655
16513,0.0001912026342,1.185840437e-08,288,307200,1,60292,99.52459558,0,60580,24286572713.66097
16514,0.0001912144926,1.185864708e-08,270,307200,1,60308,99.55429364,0,60578,22768195914.63886
16515,0.0001912263513,1.185897448e-08,300,307200,1,60278,99.50477071,0,60578,25297297039.128128
16516,0.0001912382102,1.185934096e-08,276,307200,2,60306,99.54441913,0,60582,23272794072.698624
16517,0.0001912500696,1.185972035e-08,268,307200,1,60319,99.55766088,0,60587,22597497419.068573
16518,0.0001912619293,1.186009515e-08,297,307200,1,60312,99.50997377,0,60609,25041957610.2642
16519,0.0001912737894,1.186045426e-08,284,307200,1,60328,99.53144592,0,60612,23945119956.982155
16520,0.0001912856499,1.186079097e-08,287,307200,2,60329,99.52652765,0,60616,24197374418.444878
16521,0.0001912975106,1.186078909e-08,288,307200,1,60327,99.52487008,0,60615,24281689676.348507
16522,0.0001913093714,1.186061508e-08,290,307200,1,60322,99.52154689,0,60612,24450671237.86973
16523,0.0001913212321,1.186044953e-08,307,307200,2,60303,99.49348292,0,60610,25884347741.075882
16524,0.0001913330925,1.186028855e-08,270,307200,2,60341,99.55453631,0,60611,22765044784.681904
16525,0.0001913449528,1.18601761e-08,285,307200,1,60324,99.52977281,0,60609,24029997328.62314
16526,0.000191356813,1.186006457e-08,284,307200,2,60321,99.5313918,0,60605,23945906729.578625
16527,0.000191368673,1.185994146e-08,239,307200,2,60345,99.6055064,0,60584,20151870125.67261
16528,0.000191380533,1.185979899e-08,268,307200,2,60316,99.55763898,0,60584,22597347579.49721
16529,0.0001913923928,1.185963289e-08,287,307200,2,60295,99.52626193,0,60582,24199737265.223225
16530,0.0001914042524,1.185944173e-08,298,307200,1,60286,99.50812096,0,60584,25127658348.889244
16531,0.0001914161118,1.18592259e-08,279,307200,2,60301,99.53945196,0,60580,23525987476.130295
16532,0.0001914279711,1.185898717e-08,317,307200,2,60263,99.47672499,0,60580,26730781934.052803
16533,0.0001914398301,1.185872784e-08,290,307200,1,60286,99.52126255,0,60576,24454562404.393623
16534,0.0001914516888,1.185845121e-08,302,307200,2,60276,99.50146918,0,60578,25467069404.92611
16535,0.0001914635472,1.185815882e-08,291,307200,1,60289,99.51964345,0,60580,24540065993.14547
16536,0.0001914754054,1.185785512e-08,267,307200,1,60307,99.55921683,0,60574,22516719701.665577
16537,0.0001914872633,1.18575459e-08,284,307200,2,60289,99.53114424,0,60573,23950993097.146687
16538,0.0001914991208,1.185723548e-08,242,307200,2,60326,99.60044908,0,60568,20409479124.218254
16539,0.000191510978,1.185692992e-08,257,307200,2,60315,99.57571155,0,60572,21675088048.424595
16540,0.000191522835,1.185671202e-08,294,307200,2,60274,99.51459517,0,60568,24796081704.951454
16541,0.0001915346917,1.185630894e-08,283,307200,2,60279,99.53271028,0,60562,23869148605.36689
16542,0.000191546548,1.185585501e-08,285,307200,1,60276,99.52940011,0,60561,24038755514.436745
16543,0.0001915584038,1.185538739e-08,288,307200,2,60267,99.52439931,0,60555,24292753203.73989
16544,0.0001915702592,1.185494396e-08,306,307200,2,60241,99.4946075,0,60547,25812015732.211018
16545,0.0001915821142,1.185454963e-08,279,307200,1,60251,99.53907153,0,60530,23535267783.935204
16546,0.0001915939687,1.185421957e-08,290,307200,1,60240,99.52089873,0,60530,24463862702.01337
16547,0.0001916058229,1.185396095e-08,259,307200,2,60267,99.57208472,0,60526,21849236815.64853
16548,0.0001916176769,1.185376989e-08,256,307200,2,60268,99.57702729,0,60524,21596504941.096
16549,0.0001916295307,1.185364987e-08,285,307200,1,60235,99.5290813,0,60520,24043227455.308666
16550,0.0001916413843,1.185362308e-08,269,307200,2,60250,99.55551149,0,60519,22693483518.45856
16551,0.0001916532379,1.185367759e-08,272,307200,2,60246,99.55054694,0,60518,22946465173.767223
16552,0.0001916650916,1.185378566e-08,269,307200,2,60249,99.55550415,0,60518,22693172267.12871
16553,0.0001916769454,1.185393612e-08,306,307200,2,60211,99.49435696,0,60517,25814210309.74815
16554,0.0001916887993,1.185411843e-08,292,307200,1,60220,99.51745108,0,60512,24632789163.04871
16555,0.0001917006535,1.185432367e-08,311,307200,1,60203,99.48606934,0,60514,26235153405.4241
16556,0.0001917125078,1.185454438e-08,314,307200,1,60201,99.48112038,0,60515,26487732462.308266
16557,0.0001917243623,1.185477318e-08,289,307200,2,60224,99.52241667,0,60513,24378366048.164238
16558,0.0001917362171,1.185500322e-08,285,307200,1,60246,99.52916687,0,60531,24040482715.280106
16559,0.0001917480721,1.185524115e-08,248,307200,2,60285,99.59030611,0,60533,20919017746.00342
16560,0.0001917599273,1.185546868e-08,276,307200,2,60260,99.54407295,0,60536,23280395524.607803
16561,0.0001917717828,1.185568284e-08,282,307200,1,60254,99.53416149,0,60536,23786061402.432053
16562,0.0001917836385,1.185591263e-08,248,307200,1,60291,99.59034672,0,60539,20917832961.45967
16563,0.0001917954944,1.185601244e-08,281,307200,1,60254,99.53580573,0,60535,23701054753.61664
16564,0.0001918073504,1.185606252e-08,288,307200,2,60248,99.52425003,0,60536,24291369880.529274
16565,0.0001918192065,1.185614979e-08,263,307200,2,60266,99.56549753,0,60529,22182580741.50057
16566,0.0001918310626,1.185626836e-08,277,307200,2,60248,99.54233788,0,60525,23363168881.578857
16567,0.0001918429189,1.185640317e-08,263,307200,2,60259,99.56544728,0,60522,22182106683.539845
16568,0.0001918547753,1.185654403e-08,278,307200,1,60249,99.54070084,0,60527,23446967286.30122
16569,0.0001918666319,1.185668322e-08,304,307200,2,60219,99.49771161,0,60523,25639548123.138607
16570,0.0001918784885,1.185681518e-08,299,307200,1,60223,99.50596477,0,60522,25217564367.90474
16571,0.0001918903453,1.185693637e-08,303,307200,1,60221,99.49937215,0,60524,25554661891.13065
16572,0.0001919022023,1.185704474e-08,312,307200,1,60212,99.48450202,0,60524,26313470754.433537
16573,0.0001919140593,1.185713884e-08,297,307200,2,60230,99.50930989,0,60527,25048201257.29421
16574,0.0001919259165,1.185721718e-08,263,307200,1,60265,99.56549035,0,60528,22180583859.390858
16575,0.0001919377737,1.185720597e-08,304,307200,1,60222,99.49773651,0,60526,25638417749.438824
16576,0.0001919496309,1.185703077e-08,289,307200,1,60237,99.52251925,0,60526,24373724383.950466
16577,0.0001919614879,1.185680386e-08,270,307200,1,60238,99.55377801,0,60508,22771735384.00761
16578,0.0001919733447,1.185653178e-08,264,307200,2,60243,99.56368685,0,60507,22266207766.19721
16579,0.0001919852013,1.185622062e-08,291,307200,1,60207,99.51899236,0,60498,24544077689.404537
16580,0.0001919970575,1.185587594e-08,301,307200,2,60193,99.50242999,0,60494,25388254863.942173
16581,0.0001920089134,1.185550151e-08,277,307200,1,60211,99.54205793,0,60488,23364680082.6058
16582,0.0001920207689,1.185509996e-08,309,307200,2,60175,99.48912109,0,60484,26064731722.43079
16583,0.000192032624,1.185467626e-08,264,307200,2,60205,99.56341266,0,60469,22269692922.006462
16584,0.0001920444786,1.185423279e-08,269,307200,1,60196,99.55511453,0,60465,22692316302.993744
16585,0.0001920563329,1.185376959e-08,284,307200,1,60180,99.53029902,0,60464,23958623275.3829
16586,0.0001920681866,1.185328715e-08,287,307200,1,60176,99.52532954,0,60463,24212692763.458447
16587,0.0001920800399,1.185277865e-08,304,307200,1,60155,99.49717991,0,60459,25647994362.908314
16588,0.0001920918927,1.185225644e-08,284,307200,1,60155,99.53010473,0,60439,23961682017.065773
16589,0.000192103745,1.185172487e-08,282,307200,1,60157,99.53341386,0,60439,23794004931.19952
16590,0.0001921155967,1.185118614e-08,287,307200,1,60123,99.52491309,0,60410,24216985254.439686
16591,0.0001921274479,1.185064083e-08,273,307200,2,60133,99.54805814,0,60406,23036728892.23831
16592,0.0001921392985,1.185008776e-08,268,307200,2,60135,99.55631343,0,60403,22615866264.26807
16593,0.0001921511486,1.184952254e-08,275,307200,2,60125,99.54470199,0,60400,23207686138.550526
16594,0.0001921629981,1.184894556e-08,288,307200,1,60096,99.52305246,0,60384,24305960268.07975
16595,0.0001921748471,1.18483546e-08,271,307200,2,60107,99.55116102,0,60378,22872374194.472538
16596,0.0001921866954,1.184775203e-08,268,307200,1,60109,99.55612236,0,60377,22620324878.625942
16597,0.0001921985432,1.184714115e-08,279,307200,1,60093,99.53786524,0,60372,23549985305.948685
16598,0.0001922103903,1.184652482e-08,312,307200,1,60053,99.48314421,0,60365,26336837573.940945
16599,0.0001922222368,1.1845905e-08,271,307200,1,60092,99.55104948,0,60363,22877103944.35883
16600,0.0001922340827,1.184528523e-08,314,307200,1,60040,99.47973622,0,60354,26508437230.768143
16601,0.000192245928,1.184466326e-08,290,307200,2,60063,99.51949365,0,60353,24483600220.138298
16602,0.0001922577727,1.184299534e-08,260,307200,2,60085,99.56914409,0,60345,21953905455.13801
16603,0.0001922696157,1.184088178e-08,257,307200,2,60077,99.57403786,0,60334,21704464648.408978
16604,0.0001922814566,1.183934653e-08,288,307200,2,60012,99.52238806,0,60300,24325666899.79299
16605,0.0001922932959,1.18386319e-08,308,307200,2,59991,99.48921209,0,60299,26016519695.996292
16606,0.0001923051345,1.183854556e-08,303,307200,1,59992,99.49747077,0,60295,25594360258.55865
16607,0.0001923169731,1.183888342e-08,270,307200,2,60028,99.55222395,0,60298,22806204810.149235
16608,0.000192328812,1.183949555e-08,291,307200,2,60009,99.51741294,0,60300,24578749894.45813
16609,0.0001923406515,1.184035364e-08,323,307200,2,59999,99.4645403,0,60322,27279590611.95743
16610,0.0001923524918,1.184142142e-08,301,307200,2,60035,99.50112702,0,60336,25419245656.743126
16611,0.0001923643332,1.184266224e-08,271,307200,2,60071,99.55089324,0,60342,22883368157.259884
16612,0.0001923761759,1.184401533e-08,280,307200,1,60063,99.53598595,0,60343,23640631339.84478
16613,0.0001923880199,1.184544936e-08,284,307200,1,60073,99.52946634,0,60357,23975451784.802532
16614,0.0001923998654,1.184692093e-08,263,307200,1,60101,99.56430985,0,60364,22199861175.23619
16615,0.0001924117123,1.184843832e-08,298,307200,2,60067,99.50633645,0,60365,25150993907.524513
16616,0.0001924235607,1.184999268e-08,298,307200,2,60072,99.50637734,0,60370,25147694859.166782
16617,0.0001924354107,1.185157687e-08,273,307200,2,60105,99.54784855,0,60378,23034909446.611046
16618,0.0001924472623,1.185161979e-08,280,307200,1,60101,99.53627797,0,60381,23625462591.725616
16619,0.0001924591139,1.185163774e-08,279,307200,1,60106,99.53796473,0,60385,23541050285.257874
16620,0.0001924709656,1.18517224e-08,283,307200,1,60099,99.53131728,0,60382,23878385811.66903
16621,0.0001924828173,1.18518732e-08,266,307200,1,60121,99.55950784,0,60387,22443709573.26813
16622,0.0001924946692,1.185213436e-08,294,307200,2,60093,99.51314025,0,60387,24805658716.81529
16623,0.0001925065213,1.185231547e-08,276,307200,2,60112,99.54295555,0,60388,23286589080.3023
16624,0.0001925183736,1.185254946e-08,306,307200,2,60086,99.49331037,0,60392,25817230380.070484
16625,0.0001925302262,1.185283476e-08,276,307200,1,60120,99.54301609,0,60396,23285568860.82836
16626,0.000192542079,1.185322436e-08,268,307200,1,60147,99.55640156,0,60415,22609881654.176334
16627,0.0001925539322,1.185371711e-08,244,307200,2,60171,99.59612679,0,60415,20584260425.293716
16628,0.0001925657859,1.185428572e-08,270,307200,1,60148,99.55311331,0,60418,22776572657.13349
16629,0.0001925776402,1.185495083e-08,263,307200,2,60177,99.56485771,0,60440,22184824194.66939
16630,0.0001925894952,1.185565828e-08,276,307200,1,60183,99.54349228,0,60459,23280023216.05376
16631,0.0001926013508,1.185640414e-08,270,307200,2,60193,99.55344591,0,60463,22772503097.216457
16632,0.0001926132072,1.18571691e-08,290,307200,1,60176,99.52039163,0,60466,24457777194.052162
16633,0.0001926250644,1.185795791e-08,277,307200,2,60193,99.54192161,0,60470,23359840041.800247
16634,0.0001926369224,1.185812077e-08,258,307200,1,60211,99.5733351,0,60469,21757241725.241764
16635,0.0001926487805,1.185827151e-08,306,307200,2,60166,99.49398069,0,60472,25804772621.536983
16636,0.0001926606387,1.185841596e-08,279,307200,2,60192,99.53862182,0,60471,23527594321.290783
16637,0.0001926724972,1.185855186e-08,289,307200,2,60182,99.52208497,0,60471,24370597979.574883
16638,0.0001926843557,1.185867897e-08,275,307200,2,60196,99.54523656,0,60471,23189766810.931725
16639,0.0001926962144,1.18588001e-08,315,307200,2,60160,99.4791236,0,60475,26562552479.487366
16640,0.0001927080732,1.185891489e-08,283,307200,1,60196,99.53206898,0,60479,23863903453.648952
16641,0.0001927199321,1.185902044e-08,254,307200,1,60227,99.5800334,0,60481,21418295152.20905
16642,0.0001927317911,1.185911425e-08,296,307200,2,60185,99.5105901,0,60481,24959705569.916405
16643,0.0001927436502,1.185919334e-08,238,307200,1,60243,99.60648799,0,60481,20068818609.88363
16644,0.0001927555094,1.18592551e-08,307,307200,2,60170,99.492369,0,60477,25886954737.991932
16645,0.0001927673687,1.185934126e-08,266,307200,1,60210,99.56015609,0,60476,22429576328.761448
16646,0.000192779228,1.185941419e-08,287,307200,2,60188,99.52542373,0,60475,24200183533.685993
16647,0.0001927910874,1.185944198e-08,302,307200,1,60173,99.50062009,0,60475,25464941816.764977
16648,0.0001928029469,1.18594156e-08,259,307200,2,60214,99.57170969,0,60473,21839187421.680374
16649,0.0001928148063,1.185933748e-08,293,307200,2,60176,99.5154542,0,60469,24706270522.626194
16650,0.0001928266656,1.185921635e-08,284,307200,1,60181,99.53030679,0,60465,23947619439.458153
16651,0.0001928385249,1.18590624e-08,279,307200,3,60180,99.53853024,0,60459,23526311827.14748
16652,0.0001928503839,1.185889242e-08,253,307200,1,60209,99.58155536,0,60462,21334201461.623512
16653,0.0001928622428,1.185875327e-08,276,307200,2,60183,99.54349228,0,60459,23273947413.86672
16654,0.0001928741016,1.185866128e-08,277,307200,2,60185,99.541861,0,60462,23358454505.077152
16655,0.0001928859602,1.185861689e-08,284,307200,2,60179,99.53029125,0,60463,23948830005.58761
16656,0.0001928978188,1.185861257e-08,290,307200,2,60172,99.5203599,0,60462,24454800111.578316
16657,0.0001929096775,1.185863069e-08,276,307200,2,60172,99.54340921,0,60448,23274187991.429893
16658,0.0001929215361,1.185866727e-08,258,307200,2,60183,99.57313744,0,60441,21756239055.01482
16659,0.0001929333948,1.185874071e-08,287,307200,1,60147,99.52510176,0,60434,24201557907.23921
16660,0.0001929452535,1.185882876e-08,288,307200,2,60142,99.52341552,0,60430,24285703573.984318
16661,0.0001929571123,1.185890915e-08,282,307200,2,60144,99.53331347,0,60426,23779590216.35645
16662,0.0001929689712,1.185892907e-08,296,307200,1,60128,99.51012843,0,60424,24960095321.6596
16663,0.0001929808302,1.185887994e-08,275,307200,2,60151,99.54489789,0,60426,23189373818.721703
16664,0.000192992689,1.185878948e-08,268,307200,2,60153,99.55644561,0,60421,22599271236.91549
16665,0.0001930045478,1.185865257e-08,281,307200,1,60135,99.53489142,0,60416,23695778111.492477
16666,0.0001930164065,1.185846287e-08,317,307200,1,60098,99.47529587,0,60415,26731963786.12939
16667,0.000193028265,1.185821532e-08,290,307200,2,60115,99.51990729,0,60405,24455619346.942337
16668,0.0001930401232,1.185790657e-08,274,307200,2,60130,99.54638766,0,60404,23106945427.72064
16669,0.0001930519811,1.185754814e-08,321,307200,2,60082,99.46856944,0,60403,27071363844.363865
16670,0.0001930638386,1.185712856e-08,257,307200,2,60140,99.57448218,0,60397,21674724930.198444
16671,0.0001930756957,1.185664563e-08,265,307200,1,60127,99.56120016,0,60392,22350334847.614063
16672,0.0001930875524,1.18561013e-08,321,307200,2,60062,99.46839342,0,60383,27074667454.131824
16673,0.0001930994085,1.185548119e-08,283,307200,2,60097,99.53130176,0,60380,23870815149.933193
16674,0.000193111264,1.185478216e-08,252,307200,1,60109,99.58251189,0,60361,21257244257.957752
16675,0.0001931231188,1.185402932e-08,274,307200,1,60081,99.54601939,0,60355,23114503313.882473
16676,0.0001931349728,1.185321878e-08,280,307200,2,60072,99.53605514,0,60352,23622275535.185898
16677,0.000193146826,1.185236172e-08,301,307200,2,60029,99.50107741,0,60330,25395782470.263657
16678,0.0001931586784,1.185147203e-08,323,307200,2,60002,99.46456693,0,60325,27253998421.662727
16679,0.0001931705298,1.185056363e-08,258,307200,2,60064,99.57229535,0,60322,21771116383.60107
16680,0.0001931823804,1.184964007e-08,261,307200,2,60058,99.56730052,0,60319,22025985469.447258
16681,0.00019319423,1.184878477e-08,283,307200,2,60026,99.53074997,0,60309,23884305900.848934
16682,0.0001932060788,1.184778231e-08,300,307200,2,60009,99.50256181,0,60309,25321194477.618656
16683,0.0001932179266,1.184669906e-08,273,307200,2,60028,99.54727119,0,60301,23044393937.698284
16684,0.0001932297733,1.184561259e-08,290,307200,2,60003,99.51901547,0,60293,24481638057.690353
16685,0.0001932416189,1.18445267e-08,269,307200,1,60022,99.55383059,0,60291,22710911698.98752
16686,0.0001932534634,1.184344585e-08,273,307200,2,60018,99.5471961,0,60291,23050723873.576035
16687,0.0001932653069,1.184237435e-08,273,307200,2,60014,99.54716606,0,60287,23052809506.90433
16688,0.0001932771493,1.184153419e-08,289,307200,1,59988,99.52054681,0,60277,24405621380.04518
16689,0.0001932889908,1.184060958e-08,291,307200,2,59983,99.51720476,0,60274,24576437389.8054
16690,0.0001933008314,1.183957397e-08,265,307200,1,59967,99.56003453,0,60232,22382562132.005497
16691,0.000193312671,1.183846327e-08,285,307200,1,59941,99.52678245,0,60226,24074070552.908848
16692,0.0001933245095,1.183731353e-08,295,307200,1,59909,99.50999934,0,60204,24921195104.984264
16693,0.0001933363468,1.183615746e-08,269,307200,2,59930,99.55314872,0,60199,22726970379.456238
16694,0.0001933481829,1.183502249e-08,271,307200,1,59911,99.54969925,0,60182,22898139841.219685
16695,0.0001933600179,1.183391841e-08,260,307200,2,59917,99.56794124,0,60177,21970744684.21994
16696,0.0001933718519,1.18328315e-08,301,307200,1,59872,99.49977565,0,60173,25437698491.69237
16697,0.0001933836847,1.183176502e-08,255,307200,1,59908,99.57615146,0,60163,21552152157.261147
16698,0.0001933955165,1.182997126e-08,279,307200,1,59868,99.53613647,0,60147,23584165495.259197
16699,0.0001934073464,1.182773202e-08,284,307200,1,59850,99.52772142,0,60134,24011365790.14241
16700,0.0001934191742,1.182588443e-08,297,307200,2,59808,99.50586474,0,60105,25114400682.50354
16701,0.000193431,1.182449972e-08,276,307200,1,59823,99.54075775,0,60099,23341368052.398243
16702,0.0001934428245,1.18236364e-08,263,307200,1,59826,99.5623159,0,60089,22243579817.796154
16703,0.0001934546482,1.182337041e-08,303,307200,2,59790,99.49578154,0,60093,25627210304.070988
16704,0.0001934664716,1.18235367e-08,277,307200,1,59820,99.53907849,0,60097,23427846255.173378
16705,0.0001934782951,1.182396121e-08,272,307200,2,59828,99.54742097,0,60100,23004135007.64521
16706,0.0001934901191,1.182459234e-08,272,307200,1,59829,99.5474285,0,60101,23002907176.755997
16707,0.0001935019436,1.182545046e-08,309,307200,1,59791,99.48585691,0,60100,26130082828.15131
16708,0.0001935137691,1.1826502e-08,312,307200,2,59791,99.48089114,0,60103,26381427069.47498
16709,0.0001935255956,1.182773164e-08,272,307200,1,59850,99.54758657,0,60122,22996801777.28483
16710,0.0001935374233,1.182909261e-08,297,307200,1,59835,99.50608661,0,60132,25107589380.85615
16711,0.0001935492524,1.183057559e-08,264,307200,2,59873,99.56100238,0,60137,22315059651.294617
16712,0.000193561083,1.183216432e-08,301,307200,1,59850,99.49959269,0,60151,25439132846.660805
16713,0.0001935729152,1.183386353e-08,269,307200,2,59888,99.55283674,0,60157,22731375878.896923
